"Date","Time","Event Name","IP Address","Action","Host","URL","Response Code","Time to Load (ms)","Time to First Byte (ms)","Start Time (ms)","Bytes Out","Bytes In","Object Size","Cookie Size (out)","Cookie Count(out)","Expires","Cache Control","Content Type","Content Encoding","Transaction Type","Socket ID","Document ID","End Time (ms)","Descriptor","Lab ID","Dialer ID","Connection Type","Cached","Event URL","Pagetest Build","Measurement Type","Experimental","Event GUID","Sequence Number","Cache Score","Static CDN Score","GZIP Score","Cookie Score","Keep-Alive Score","DOCTYPE Score","Minify Score","Combine Score","Compression Score","ETag Score","Flagged","Secure","DNS Time","Connect Time","SSL Time","Gzip Total Bytes","Gzip Savings","Minify Total Bytes","Minify Savings","Image Total Bytes","Image Savings","Cache Time (sec)","Real Start Time (ms)","Full Time to Load (ms)","Optimization Checked","CDN Provider","DNS Start","DNS End","Connect Start","Connect End","SSL Negotiation Start","SSL Negotiation End","Initiator","Initiator Line","Initiator Column","Server Count","Server RTT","Run"
"09/09/2014","20:49:09","","173.194.123.1","POST","clients1.google.com","/ocsp","200","57","57","581","442","775","463","","","Sat, 13 Sep 2014 20:50:25 GMT","public, max-age=345600","application/ocsp-response","","3","37","","638","","","","","","","","","","","5","50","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","345600","","","1","Google","489","551","551","581","0","0","","","","11","30","2","1411",
"09/09/2014","20:49:09","","69.163.200.96","GET","nwtn.ca","/favicon.ico","200","112","112","832","301","267","0","","","","","image/x-icon","","3","32","","944","","","","","","","","","","","6","0","0","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","0","","","1","","0","0","0","0","0","0","","","","1","106","2","1411",
"09/09/2014","20:49:09","","69.163.200.96","GET","nwtn.ca","/nagw_demo/assets/optimized_responsive/logo.svg","200","115","115","1027","378","1797","1477","","","","","image/svg+xml","gzip","3","32","","1142","","","","","","","","","","","7","0","0","100","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","1797","0","0","0","0","0","0","","","1","","0","0","0","0","0","0","","","","1","106","2","1411",
"09/09/2014","20:49:09","","69.163.200.96","GET","nwtn.ca","/nagw_demo/assets/optimized_responsive/hero-1200w.jpg","200","634","121","1030","384","140070","139604","","","","","image/jpeg","gzip","3","29","","1664","","","","","","","","","","","8","0","0","100","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","140070","0","0","0","0","0","0","","","1","","0","0","0","0","0","0","","","","1","106","2","1411",
"09/09/2014","20:49:50","","69.163.200.96","GET","nwtn.ca","/nagw_demo/index-optimized_responsive_lazy.html","200","126","126","203","336","2576","2258","","","","","text/html","gzip","3","57","","329","","","","","","","","","","","1","0","-1","100","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","2576","0","0","0","0","0","0","","","1","","0","95","95","203","0","0","","","","1","107","3","1224",
"09/09/2014","20:49:50","","69.163.200.96","GET","nwtn.ca","/nagw_demo/assets/style.css","200","114","114","363","343","1278","964","","","","","text/css","gzip","3","57","","477","","","","","","","","","","","2","0","0","100","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","1278","0","0","0","0","0","0","","","1","","0","0","0","0","0","0","","","","1","107","3","1224",
"09/09/2014","20:49:50","","69.163.200.96","GET","nwtn.ca","/nagw_demo/assets/picturefill.min.js","200","118","118","472","337","3002","2671","","","","","application/javascript","gzip","3","60","","590","","","","","","","","","","","3","0","0","100","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","3002","0","0","0","0","0","0","","","1","","0","0","364","472","0","0","","","","1","107","3","1224",
"09/09/2014","20:49:50","","69.163.200.96","GET","nwtn.ca","/nagw_demo/assets/lazyload.js","200","117","117","475","330","1412","1082","","","","","application/javascript","gzip","3","61","","592","","","","","","","","","","","4","0","0","100","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","1412","0","0","0","0","0","0","","","1","","0","0","364","475","0","0","","","","1","107","3","1224",
"09/09/2014","20:49:50","","173.194.123.1","POST","clients1.google.com","/ocsp","200","56","56","618","442","775","463","","","Sat, 13 Sep 2014 20:51:06 GMT","public, max-age=345600","application/ocsp-response","","3","65","","674","","","","","","","","","","","5","50","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","345600","","","1","Google","524","588","588","618","0","0","","","","11","29","3","1224",
"09/09/2014","20:49:50","","69.163.200.96","GET","nwtn.ca","/favicon.ico","200","111","111","874","301","267","0","","","","","image/x-icon","","3","60","","985","","","","","","","","","","","6","0","0","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","0","","","1","","0","0","0","0","0","0","","","","1","107","3","1224",
"09/09/2014","20:49:50","","69.163.200.96","GET","nwtn.ca","/nagw_demo/assets/optimized_responsive/logo.svg","200","116","116","1067","378","1797","1477","","","","","image/svg+xml","gzip","3","60","","1183","","","","","","","","","","","7","0","0","100","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","1797","0","0","0","0","0","0","","","1","","0","0","0","0","0","0","","","","1","107","3","1224",
"09/09/2014","20:49:50","","69.163.200.96","GET","nwtn.ca","/nagw_demo/assets/optimized_responsive/hero-1200w.jpg","200","625","122","1070","384","140070","139604","","","","","image/jpeg","gzip","3","57","","1695","","","","","","","","","","","8","0","0","100","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","140070","0","0","0","0","0","0","","","1","","0","0","0","0","0","0","","","","1","107","3","1224",
